ID,Nr.,Verantwortlich,Company,Product/Service-Title,type of offer,type of offer (detailed) 1,type of offer (detailed) 2,description,main functionalities,key benefits (features are tbd),application domain (engineering activities),Detailed appicatiion domain (engineering),Product engineering (cycles),AI potential (by Matching algorithm),KI-Tags,target group (customer type) --> Nutzer der Leister,"(technical & organisational) details (e.g. system requirements, …)",Understandability of description/material,Relevance,Capability of company to offer service/product,quality of app/service,trust score (verification concept) 0-4,contact info,pricing/license model,Link,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,103c,Patrick,GoDataDriven,Manage,service,web app,,"It is essential that your critical business data is available at all times and that users of the data platform have access to the right data. GoDataDriven ensures the automation of best practices, tests and security. On top of this, we standardize where possible to maximize the operational agility.

    Data availability
    Data governance
    Data pipeline management
    Data process management",#NAME?,#NAME?,,,,,,,,,3- AI general,,,,,The company must be contacted for information,https://godatadriven.com/what-we-do/manage/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,108,Patrick,Google,Intelligent products (Preview),app,web app,,"Rapidly build products with personalized ownership experiences, updatable capabilities, and customer insights using AI at the edge and analytics in the cloud. ",#NAME?,#NAME?,Product design,,product development,,,,,,1 - product engineering,,,,,https://cloud.google.com/pricing/list,https://cloud.google.com/solutions/intelligent-products,Only Potential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,109,,Google,Patentanalyse,,,,"Patentanalyse des Spezifikationsmodells
Das Spezifikationsmodell wird hinsichtlich möglichen Patentverletzungen analysiert. Schwachstellen werden aufgezeigt. ",,,Patent analysis,,product development,,,,,,1 - product engineering,,,,,,https://cloud.google.com/blog/products/ai-machine-learning/how-ai-improves-patent-analysis ,BERT model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,110,Patrick,gretel,Gretel's Toolkit,app,web service (API),,"Privacy engineering expertise delivered to you as intuitive tools and APIs. Synthesize, Classify and Transform your data in minutes.",#NAME?,#NAME?,AI development/deployment,#NAME?,,,,,,,3- AI general,,,,,https://gretel.ai/pricing,https://gretel.ai/products,NLP among others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,111,Patrick,H2O.ai,H2O AI Cloud,app,web app,,"H2O.ai is an advanced AI Cloud Platform designed to simplify and accelerate making, operating and innovating with AI in any environment.",#NAME?,#NAME?,AI development/deployment,,,,,,,,3- AI general,,,,,The company must be contacted for information,https://h2o.ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,112,,H2O.ai,Supply Chain Optimization,app,,,"AI based supply chain optimization can utilize a variety of factors including historical data, environmental data and recent trends to predict optimal resource needs at each stage of production.
AI models can also be used to find anomalous behavior in current resource utilization and pinpoint areas for further investigation by supply chain managers",,,Production / manufacturing,,,,,,,,2 - production,,,,,,https://www.h2o.ai/solutions/usecases/supply-chain-optimization/,could be even useful for strategic product planning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,114,Melina,Hadoco,Honeyguide,App,REST - API,,"Our AI-supported software makes your daily work easier as a sales representative in the B2B consumer goods market.  Based on our analysis results, we provide you with clear recommendations for action and take over tasks such as churn analysis, master data monitoring or the creation of product recommendations.",#NAME?,#NAME?,,,,,,,,,5 - not relevant,,,0,,#NAME?,https://hadoco.de/,Vertrieb = cross sectional?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,113,,H2O.ai,Predictive Maintenance,app,,,"AI based predictive maintenance uses a variety of data from IoT sensors imbedded in equipment, data from Production operations, environmental data, and more to determine which components should be replaced before they break down. AI models can look for patterns in data that indicate failure modes for specific components or generate more accurate predictions of the lifespan for a component given environmental conditions.",,,Predictive Maintenance,,,,,,,,2 - production,,,,,,https://www.h2o.ai/solutions/usecases/predictive-maintenance/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,115,Melina,Hasty GmbH,Data annotation,app,desktop app,,Everything you need to go from raw images or videos to production-ready model in one tool. No MLops skills or tricky integrations needed. AI assistance for every annotation type,•Instance segmentation                                                                                                                    •object detection                                                                                                                                  •semantic segmentation                                                                                                                       •human-in-the-loop approach (humans with machines together),•annotate 12x quicker than before                                   •labelling fast                                            •Automated labelling                             •build ML-Solution ,AI assistance,#NAME?,,Image classification ,,"ML Engineer, Software Engineer, Product/Project Manager, Data Scientist ",No restriction to be recognized ,1,3- AI general,1,1, , ,charged - frequently/recurring fee,https://hasty.ai/annotation,oder software development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,116,Melina,Hasty GmbH,Quality control ,app,desktop app,,Revolutionizing QA with AI consensus scoring ,"•error finder with AI -> finding wrongly classified bounding boxes, badly positioned polygons, and even artefact masks left from an erronous click ",•QA 35x cheaper than before             •faster (19.000 labels in 5 hours)        ,Anomaly detection and monitoring,#NAME?,,,,,,,2 - production,,,, ,,https://hasty.ai/quality-control,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,118,Patrick,hazy,Hazy,service,source code,,"Hazy synthetic data generation lets you create business insight across company, legal and compliance boundaries — without moving or exposing your data.",#NAME?,#NAME?,#NAME?,,product development,,,,,,5 - not relevant,,,,,The company must be contacted for information,https://hazy.com,"focus: financial institutions

Docker and kubernetes concept",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,119,Melina,humanitec,humanitec,App,web service (API),,"Humanitec combines a lightweight API, open source drivers and a self-service UI and CLI to help you build your Internal Developer Platform in days, not years.
Humanitec enables developers to self-serve the tech they need to run their apps on their own. The platform API streamlines application configuration management, provisions infrastructure using open source drivers and deals with RBAC. Developers self-serve deployments, environments, databases and logs through the UI or CLI.","Orchestration of Deployments: let development request databases, environments and more without fiddling with scripts or filing tickets with Operations; Developer Self-service UI/CLI: Enable developers to use abstractions but leave the options to define everything in plain YAML",#NAME?,Software development,,product development,,,software developer,"power stack: 1.platform API for infrastructure orchestration, configuration management and RBAC; The platform API is notified about new builds by an http request at the end of your CI pipeline. It’s also wired up to your registries. It serves infrastructure (databases, DNS, file storage) by using open source drivers. It applies manifests to your cluster via the Kubernetes API. Developers can interact with the Platform API directly or through the Self-Service UI or CLI. 2. Integrate & Customize: An ecosystem of open integrations to extend and customize your Internal Developer Platform 3. Self-service: Developers can self-serve environments, add services and provision resources such as databases, file-storage, DNS or clusters. All through a unified CLI or user interface.","Learning Hub (tutorials, documentation, guides), community",5 - not relevant,,,0,,"- Three pricing classes depending on the size of the company. 
- For a team with 5 members - free version. 
- For companies with up to 75 users - first trial version, then price list request. 
- Larger companies must request immediately.",https://humanitec.com/,"keine KI
nur Infrastruktur für Zusammenarbeot

--> als Anmerkung / keine Diskussion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,117,Melina,Hasty GmbH,Model playground,app,desktop app,,"enliteAI is a technology provider for Artificial Intelligence. We are the maker of MazeRL, an open-source framework for applied Reinforcement Learning and Detekt, a modern geospatial data platform supporting the entire mobile mapping and asset management ","•do data-centric development from the first annotation to a production-ready model in one tool                                                                                                                                                      •no more integration, moving data from one enviroment to another (one UIs)                                •simple to build advanved applications","•single application, one interface                  ",AI development/deployment,,,,,,,,3- AI general,,,, ,,https://hasty.ai/model-playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,418,Melina,Hyperganic Group,A.I. based engineering / A.I. software platform,app,module in softwareplatform,"Our platform enables AI-based engineering of parts, structures and entire machines and mass production on industrial 3D printers.","A.I. software platform automates the creation of highly functional parts, structures and entire machines to be mass produced in Digital Factories using Industrial 3D Printing","fast, sustainable",not defined (product not yet available),,,product development,,,,,1,1 - product engineering,0,,yourfuture@hyperganic.group,,,https://www.hyperganic.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,120,Patrick,i3systems,Introduction Artificial Intelligence,service,workshop,,"Workshop (0.5 - 1 day)
Our goal: to find your potential for the application application of artificial intelligence and generate appropriate ideas together with you!
Who: Subject matter experts and project coordinator ","Introduction to AI
?  What does AI actually mean?
?  What are the requirements for the application of Artificial Intelligence? (e.g. amount of data, data quality)
?  What opportunities does AI offer in your company? 
Initiate brainstorming
?  What data do you already have?
?  Do you already have ideas for using these data assets?
?  How are you currently working with your data?",#NAME?,AI in general,AI introduction,Strategic product planning,,,,,,3- AI general,,,0,,free,https://www.i3systems.de/ai,"Workshop
(vorher: strat. PP zugeordnet)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,121,Patrick,i3systems,AI-Lab,service,contract development/implementation,,"Review and develop your AI concept (2 weeks)
Who: Agile team of subject matter experts and a coordinator
Result
- The developed prototype
- Documentation of the approaches followed
- Evaluation of the chances and
future prospects of the concept
- Recommendation for
further procedure
- Presentation of the results","Based on the data provided by you we develop a prototype for your question.
?  Data preparation for processing by AI
?  Investigation of different approaches to a solution
?  execution of a proof of concept
?  regular coordination meetings",#NAME?,AI development/deployment,AI concept,product development,,,,,,3- AI general,,,0,,The company must be contacted for information,https://www.i3systems.de/ai,vorher: product development zugeordnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,122,Patrick,i3systems,AI-Implementation,service,contract development/implementation,,"Our AI experts realize your AI vision.
Who: Agile team of subject matter experts and a coordinator.
Result
- The developed AI solution
- Technical integration into your infrastructure
- Integration into existing workflows
- Documentation of the implemented solution
- Final evaluation
- Presentation of the results","? Joint analysis of your project
? Creation of a concept for implementation
? Development of a solution that seamlessly into your existing systems
? Support during go-live",#NAME?,AI development/deployment,AI solution,product development,,,,,,3- AI general,,,0,,The company must be contacted for information,https://www.i3systems.de/ai,vorher: product development zugeordnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,124,,IBM Corporation ,"Bewertung von Anforderungen
Trendermittlung",,,,"NLP zur automatischen Bewertung von Anforderungen
",,,,,Product development,,,,,,5 - not relevant,,,,,,https://www.ibm.com/de-de/internet-of-things/solutions/systems-engineering/requirements-management ,"kein Produkt, nur allgemeine Infos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,123,Patrick,IBM Corporation ,IBM Watson Studio,app,SaaS,,"Erstellen Sie KI-Modelle, führen Sie sie aus und verwalten Sie sie. Bereiten Sie Daten vor und erstellen Sie Modelle in jeder beliebigen Cloud.",#NAME?,#NAME?,AI development/deployment,,,,,,,,3- AI general,,,,,The company must be contacted for information,https://www.ibm.com/de-de/cloud/watson-studio?mhsrc=ibmsearch_a&mhq=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,125,,IBM Corporation ,IBM Maximo Production Quality Insights ,,,,"Mittels der „Cognitive Visual Inspection“ (CVI) Lösung von IBM können selbst kleinste Kratzer und nadelstichgroße Beschädigungen an Werkstücken automatisierte gefunden werden. Dies erfolgt über Ultra-High-Definition-Kameras, die Bilder des Produkts erstellt und diese in einem Datenpool als unstrukturierte Daten sammeln. Die künstliche Intelligenz Watson analysiert Produktbilder in nahezu Echtzeit und erkennt Fehler und Mängel. Inspektoren erhalten daraufhin eine Zusammenfassung der Ergebnisse und können so schneller und effizienter Fehler erkennen.",,,Anomaly detection and monitoring,Anomaly detection / production,production systems development,,,,,,1 - product engineering,,,,,,https://www.ibm.com/blogs/internet-of-things/iot-cheat-sheet-visual-inspection/,"Intelligent Visual Inspection ist Teil des Produkts IBM Maximo Production Quality Insights – Visual Insights

Reducing assembly line inspection times by up to 80 percent, and defects by 7 – 10 percent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,127,,IconPro GmbH,AI-based Process Analysis,,,,"Anpassen von Prozessparametern, um die Effizienz eines Fertigungsprozesses hinsichtlich definierter Zielgrößen (z.B. Energieverbrauch, Qualitätsdaten, Zeit) zu verbessern.",,,,,Production System Development,,,,,,5 - not relevant,,,,,,https://www.iconpro.com/en/ai-based-process-analysis/ ,ex. Nicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
